o [https://www.spinics.net/lists/linux-leds/msg12641.html]Re: [PATCH v2 3/3] leds-pwm.c: support ACPI via firmware-node framework, Pavel Machek
* [https://www.spinics.net/lists/linux-leds/msg12566.html][PATCH 1/2] dt-bindings: pwm-backlight: Add 'max-brightness' property, Matthias Kaehlcke
+ [https://www.spinics.net/lists/linux-leds/msg12567.html][PATCH 2/2] backlight: pwm_bl: Get number of brightness levels for CIE 1931 from the device tree, Matthias Kaehlcke
o [https://www.spinics.net/lists/linux-leds/msg12571.html]Re: [PATCH 2/2] backlight: pwm_bl: Get number of brightness levels for CIE 1931 from the device tree, Pavel Machek
# [https://www.spinics.net/lists/linux-leds/msg12586.html]Re: [PATCH 2/2] backlight: pwm_bl: Get number of brightness levels for CIE 1931 from the device tree, Matthias Kaehlcke
o [https://www.spinics.net/lists/linux-leds/msg12579.html]Re: [PATCH 2/2] backlight: pwm_bl: Get number of brightness levels for CIE 1931 from the device tree, Daniel Thompson
# [https://www.spinics.net/lists/linux-leds/msg12581.html]Re: [PATCH 2/2] backlight: pwm_bl: Get number of brightness levels for CIE 1931 from the device tree, Matthias Kaehlcke
+ [https://www.spinics.net/lists/linux-leds/msg12570.html]Re: [PATCH 1/2] dt-bindings: pwm-backlight: Add 'max-brightness' property, Pavel Machek
+ [https://www.spinics.net/lists/linux-leds/msg12572.html]Re: [PATCH 1/2] dt-bindings: pwm-backlight: Add 'max-brightness' property, Thierry Reding
o [https://www.spinics.net/lists/linux-leds/msg12584.html]Re: [PATCH 1/2] dt-bindings: pwm-backlight: Add 'max-brightness' property, Matthias Kaehlcke
+ [https://www.spinics.net/lists/linux-leds/msg12583.html]Re: [PATCH 1/2] dt-bindings: pwm-backlight: Add 'max-brightness' property, Jacek Anaszewski
o [https://www.spinics.net/lists/linux-leds/msg12587.html]Re: [PATCH 1/2] dt-bindings: pwm-backlight: Add 'max-brightness' property, Matthias Kaehlcke
* [https://www.spinics.net/lists/linux-leds/msg12559.html][PATCH v3 1/2] Use usleep_range() for better precision timings, Oleh Kravchenko
+ [https://www.spinics.net/lists/linux-leds/msg12560.html][PATCH v3 2/2] Simplify LED registeration by devm_led_classdev_register(), Oleh Kravchenko
o [https://www.spinics.net/lists/linux-leds/msg12569.html]Re: [PATCH v3 2/2] Simplify LED registeration by devm_led_classdev_register(), Pavel Machek
# [https://www.spinics.net/lists/linux-leds/msg12576.html]Re: [PATCH v3 2/2] Simplify LED registeration by devm_led_classdev_register(), Dan Murphy
+ [https://www.spinics.net/lists/linux-leds/msg12568.html]Re: [PATCH v3 1/2] Use usleep_range() for better precision timings, Pavel Machek
o [https://www.spinics.net/lists/linux-leds/msg12577.html]Re: [PATCH v3 1/2] Use usleep_range() for better precision timings, Dan Murphy
* [https://www.spinics.net/lists/linux-leds/msg12549.html][PATCH 0/3] treewide: simplify getting the adapter of an I2C client, part2, Wolfram Sang
+ [https://www.spinics.net/lists/linux-leds/msg12550.html][PATCH 2/3] leds: is31fl319x: simplify getting the adapter of a client, Wolfram Sang
o [https://www.spinics.net/lists/linux-leds/msg12551.html]Re: [PATCH 2/3] leds: is31fl319x: simplify getting the adapter of a client, Pavel Machek
* [https://www.spinics.net/lists/linux-leds/msg12518.html][PATCH v5 00/26] Add generic support for composing LED class device name, Jacek Anaszewski
+ [https://www.spinics.net/lists/linux-leds/msg12519.html][PATCH v5 03/26] dt-bindings: leds: Add LED_FUNCTION definitions, Jacek Anaszewski
+ [https://www.spinics.net/lists/linux-leds/msg12520.html][PATCH v5 06/26] dt-bindings: sc27xx-blt: Add function and color properties, Jacek Anaszewski
+ [https://www.spinics.net/lists/linux-leds/msg12521.html][PATCH v5 05/26] leds: core: Add support for composing LED class device names, Jacek Anaszewski
o [https://www.spinics.net/lists/linux-leds/msg12669.html]Re: [PATCH v5 05/26] leds: core: Add support for composing LED class device names, Jacek Anaszewski
# [https://www.spinics.net/lists/linux-leds/msg12670.html]Re: [PATCH v5 05/26] leds: core: Add support for composing LED class device names, Oleh Kravchenko
@ [https://www.spinics.net/lists/linux-leds/msg12671.html]Re: [PATCH v5 05/26] leds: core: Add support for composing LED class device names, Jacek Anaszewski
o [https://www.spinics.net/lists/linux-leds/msg12674.html]Re: [PATCH v5 05/26] leds: core: Add support for composing LED class device names, Linus Walleij
# [https://www.spinics.net/lists/linux-leds/msg12678.html]RE: [PATCH v5 05/26] leds: core: Add support for composing LED class device names, David Laight
@ [https://www.spinics.net/lists/linux-leds/msg12712.html]Various LED complexities was Re: [PATCH v5 05/26] leds: core: Add support for composing LED class device names, Pavel Machek
o [https://www.spinics.net/lists/linux-leds/msg12711.html]Re: [PATCH v5 05/26] leds: core: Add support for composing LED class device names, Pavel Machek
# [https://www.spinics.net/lists/linux-leds/msg12830.html]Re: [PATCH v5 05/26] leds: core: Add support for composing LED class device names, Jacek Anaszewski
+ [https://www.spinics.net/lists/linux-leds/msg12522.html][PATCH v5 10/26] dt-bindings: lp8860: Add function and color properties, Jacek Anaszewski
+ [https://www.spinics.net/lists/linux-leds/msg12523.html][PATCH v5 11/26] leds: lp8860: Use generic support for composing LED names, Jacek Anaszewski
+ [https://www.spinics.net/lists/linux-leds/msg12524.html][PATCH v5 26/26] leds: Document standard LED functions, Jacek Anaszewski
o [https://www.spinics.net/lists/linux-leds/msg12836.html]Re: [PATCH v5 26/26] leds: Document standard LED functions, Pavel Machek
# [https://www.spinics.net/lists/linux-leds/msg12840.html]Re: [PATCH v5 26/26] leds: Document standard LED functions, Jacek Anaszewski
+ [https://www.spinics.net/lists/linux-leds/msg12525.html][PATCH v5 25/26] leds: an30259a: Use generic support for composing LED names, Jacek Anaszewski
+ [https://www.spinics.net/lists/linux-leds/msg12526.html][PATCH v5 24/26] dt-bindings: an30259a: Add function and color properties, Jacek Anaszewski
+ [https://www.spinics.net/lists/linux-leds/msg12527.html][PATCH v5 21/26] leds: as3645a: Use generic support for composing LED names, Jacek Anaszewski
+ [https://www.spinics.net/lists/linux-leds/msg12528.html][PATCH v5 23/26] leds: gpio: Use generic support for composing LED names, Jacek Anaszewski
+ [https://www.spinics.net/lists/linux-leds/msg12529.html][PATCH v5 22/26] dt-bindings: leds-gpio: Add function and color properties, Jacek Anaszewski
+ [https://www.spinics.net/lists/linux-leds/msg12530.html][PATCH v5 19/26] leds: aat1290: Use generic support for composing LED names, Jacek Anaszewski
+ [https://www.spinics.net/lists/linux-leds/msg12531.html][PATCH v5 20/26] dt-bindings: as3645a: Add function and color properties, Jacek Anaszewski
+ [https://www.spinics.net/lists/linux-leds/msg12532.html][PATCH v5 16/26] dt-bindings: cr0014114: Add function and color properties, Jacek Anaszewski
+ [https://www.spinics.net/lists/linux-leds/msg12533.html][PATCH v5 17/26] leds: cr0014114: Use generic support for composing LED names, Jacek Anaszewski
+ [https://www.spinics.net/lists/linux-leds/msg12534.html][PATCH v5 18/26] dt-bindings: aat1290: Add function and color properties, Jacek Anaszewski
+ [https://www.spinics.net/lists/linux-leds/msg12535.html][PATCH v5 13/26] leds: lm3692x: Use generic support for composing LED names, Jacek Anaszewski
+ [https://www.spinics.net/lists/linux-leds/msg12536.html][PATCH v5 15/26] leds: lm3601x: Use generic support for composing LED names, Jacek Anaszewski
+ [https://www.spinics.net/lists/linux-leds/msg12537.html][PATCH v5 14/26] dt-bindings: lm36010: Add function and color properties, Jacek Anaszewski
+ [https://www.spinics.net/lists/linux-leds/msg12538.html][PATCH v5 12/26] dt-bindings: lm3692x: Add function and color properties, Jacek Anaszewski
+ [https://www.spinics.net/lists/linux-leds/msg12539.html][PATCH v5 09/26] leds: lt3593: Use generic support for composing LED names, Jacek Anaszewski
+ [https://www.spinics.net/lists/linux-leds/msg12540.html][PATCH v5 08/26] dt-bindings: lt3593: Add function and color properties, Jacek Anaszewski
+ [https://www.spinics.net/lists/linux-leds/msg12541.html][PATCH v5 07/26] leds: sc27xx-blt: Use generic support for composing LED names, Jacek Anaszewski
o [https://www.spinics.net/lists/linux-leds/msg12547.html]Re: [PATCH v5 07/26] leds: sc27xx-blt: Use generic support for composing LED names, Baolin Wang
+ [https://www.spinics.net/lists/linux-leds/msg12542.html][PATCH v5 04/26] dt-bindings: leds: Add properties for LED name construction, Jacek Anaszewski
+ [https://www.spinics.net/lists/linux-leds/msg12543.html][PATCH v5 01/26] leds: class: Improve LED and LED flash class registration API, Jacek Anaszewski
+ [https://www.spinics.net/lists/linux-leds/msg12544.html][PATCH v5 02/26] dt-bindings: leds: Add LED_COLOR_ID definitions, Jacek Anaszewski
+ [https://www.spinics.net/lists/linux-leds/msg12831.html]Re: [PATCH v5 00/26] Add generic support for composing LED class device name, Jacek Anaszewski
o [https://www.spinics.net/lists/linux-leds/msg12835.html]Re: [PATCH v5 00/26] Add generic support for composing LED class device name, Pavel Machek
* [https://www.spinics.net/lists/linux-leds/msg12503.html][PATCH v2 1/2] Use usleep_range() for better precision timings, Oleh Kravchenko
+ [https://www.spinics.net/lists/linux-leds/msg12504.html][PATCH v2 2/2] Simplify LED registeration by devm_led_classdev_register(), Oleh Kravchenko
o [https://www.spinics.net/lists/linux-leds/msg12553.html]Re: [PATCH v2 2/2] Simplify LED registeration by devm_led_classdev_register(), Dan Murphy
# [https://www.spinics.net/lists/linux-leds/msg12554.html]Re: [PATCH v2 2/2] Simplify LED registeration by devm_led_classdev_register(), Pavel Machek
@ [https://www.spinics.net/lists/linux-leds/msg12555.html]Re: [PATCH v2 2/2] Simplify LED registeration by devm_led_classdev_register(), Jacek Anaszewski
@ [https://www.spinics.net/lists/linux-leds/msg12556.html]Re: [PATCH v2 2/2] Simplify LED registeration by devm_led_classdev_register(), Dan Murphy
* [https://www.spinics.net/lists/linux-leds/msg12499.html][PATCH 1/2] Use usleep_range() for better precision timings, Oleh Kravchenko
+ [https://www.spinics.net/lists/linux-leds/msg12500.html][PATCH 2/2] Simplify LED registeration by devm_led_classdev_register(), Oleh Kravchenko
o [https://www.spinics.net/lists/linux-leds/msg12501.html]Re: [PATCH 2/2] Simplify LED registeration by devm_led_classdev_register(), Dan Murphy
# [https://www.spinics.net/lists/linux-leds/msg12505.html]Re: [PATCH 2/2] Simplify LED registeration by devm_led_classdev_register(), Oleh Kravchenko
+ [https://www.spinics.net/lists/linux-leds/msg12502.html]Re: [PATCH 1/2] Use usleep_range() for better precision timings, Dan Murphy
o [https://www.spinics.net/lists/linux-leds/msg12506.html]Re: [PATCH 1/2] Use usleep_range() for better precision timings, Oleh Kravchenko
+ [https://www.spinics.net/lists/linux-leds/msg12508.html]Re: [PATCH 1/2] Use usleep_range() for better precision timings, Pavel Machek
o [https://www.spinics.net/lists/linux-leds/msg12509.html]Re: [PATCH 1/2] Use usleep_range() for better precision timings, Oleh Kravchenko
* [https://www.spinics.net/lists/linux-leds/msg12498.html][PATCH v3 2/2] leds: add LED driver for EL15203000 board, Oleh Kravchenko
* [https://www.spinics.net/lists/linux-leds/msg12497.html][PATCH v3 1/2] dt-bindings: Add docs for EL15203000, Oleh Kravchenko
+ [https://www.spinics.net/lists/linux-leds/msg12749.html]Re: [PATCH v3 1/2] dt-bindings: Add docs for EL15203000, Rob Herring
* [https://www.spinics.net/lists/linux-leds/msg12494.html][PATCH 00/34] treewide: simplify getting the adapter of an I2C client, Wolfram Sang
+ [https://www.spinics.net/lists/linux-leds/msg12495.html][PATCH 05/34] leds: leds-tca6507: simplify getting the adapter of a client, Wolfram Sang
o [https://www.spinics.net/lists/linux-leds/msg12603.html]Re: [PATCH 05/34] leds: leds-tca6507: simplify getting the adapter of a client, Simon Horman
+ [https://www.spinics.net/lists/linux-leds/msg12496.html][PATCH 04/34] leds: leds-pca955x: simplify getting the adapter of a client, Wolfram Sang
o [https://www.spinics.net/lists/linux-leds/msg12510.html]Re: [PATCH 04/34] leds: leds-pca955x: simplify getting the adapter of a client, Jacek Anaszewski
# [https://www.spinics.net/lists/linux-leds/msg12511.html]Re: [PATCH 04/34] leds: leds-pca955x: simplify getting the adapter of a client, Pavel Machek
@ [https://www.spinics.net/lists/linux-leds/msg12512.html]Re: [PATCH 04/34] leds: leds-pca955x: simplify getting the adapter of a client, Jacek Anaszewski
+ [https://www.spinics.net/lists/linux-leds/msg12516.html]Re: [PATCH 00/34] treewide: simplify getting the adapter of an I2C client, Peter Rosin
o [https://www.spinics.net/lists/linux-leds/msg12548.html]Re: [PATCH 00/34] treewide: simplify getting the adapter of an I2C client, Wolfram Sang
+ [https://www.spinics.net/lists/linux-leds/msg12672.html]Re: [PATCH 00/34] treewide: simplify getting the adapter of an I2C client, Sebastian Reichel
* [https://www.spinics.net/lists/linux-leds/msg12478.html][PATCH v2 2/2] leds: add LED driver for EL15203000 board, Oleh Kravchenko
+ [https://www.spinics.net/lists/linux-leds/msg12482.html]Re: [PATCH v2 2/2] leds: add LED driver for EL15203000 board, Dan Murphy
o [https://www.spinics.net/lists/linux-leds/msg12489.html]Re: [PATCH v2 2/2] leds: add LED driver for EL15203000 board, Oleh Kravchenko
# [https://www.spinics.net/lists/linux-leds/msg12573.html]Re: [PATCH v2 2/2] leds: add LED driver for EL15203000 board, Pavel Machek
* [https://www.spinics.net/lists/linux-leds/msg12477.html][PATCH v2 1/2] dt-bindings: Add docs for EL15203000, Oleh Kravchenko
+ [https://www.spinics.net/lists/linux-leds/msg12483.html]Re: [PATCH v2 1/2] dt-bindings: Add docs for EL15203000, Dan Murphy
o [https://www.spinics.net/lists/linux-leds/msg12484.html]Re: [PATCH v2 1/2] dt-bindings: Add docs for EL15203000, Oleh Kravchenko
# [https://www.spinics.net/lists/linux-leds/msg12485.html]Re: [PATCH v2 1/2] dt-bindings: Add docs for EL15203000, Dan Murphy
@ [https://www.spinics.net/lists/linux-leds/msg12486.html]Re: [PATCH v2 1/2] dt-bindings: Add docs for EL15203000, Oleh Kravchenko
- [https://www.spinics.net/lists/linux-leds/msg12487.html]Re: [PATCH v2 1/2] dt-bindings: Add docs for EL15203000, Jacek Anaszewski
= [https://www.spinics.net/lists/linux-leds/msg12490.html]Re: [PATCH v2 1/2] dt-bindings: Add docs for EL15203000, Oleh Kravchenko
* [https://www.spinics.net/lists/linux-leds/msg12491.html]Re: [PATCH v2 1/2] dt-bindings: Add docs for EL15203000, Oleh Kravchenko
+ [https://www.spinics.net/lists/linux-leds/msg12493.html]Re: [PATCH v2 1/2] dt-bindings: Add docs for EL15203000, Oleh Kravchenko
o [https://www.spinics.net/lists/linux-leds/msg12514.html]Re: [PATCH v2 1/2] dt-bindings: Add docs for EL15203000, Jacek Anaszewski
# [https://www.spinics.net/lists/linux-leds/msg12517.html]Re: [PATCH v2 1/2] dt-bindings: Add docs for EL15203000, Oleh Kravchenko
@ [https://www.spinics.net/lists/linux-leds/msg12545.html]Re: [PATCH v2 1/2] dt-bindings: Add docs for EL15203000, Jacek Anaszewski
- [https://www.spinics.net/lists/linux-leds/msg12546.html]Re: [PATCH v2 1/2] dt-bindings: Add docs for EL15203000, Oleh Kravchenko
= [https://www.spinics.net/lists/linux-leds/msg12557.html]Re: [PATCH v2 1/2] dt-bindings: Add docs for EL15203000, Jacek Anaszewski
* [https://www.spinics.net/lists/linux-leds/msg12558.html]Re: [PATCH v2 1/2] dt-bindings: Add docs for EL15203000, Oleh Kravchenko
+ [https://www.spinics.net/lists/linux-leds/msg12561.html]Re: [PATCH v2 1/2] dt-bindings: Add docs for EL15203000, Jacek Anaszewski
- [https://www.spinics.net/lists/linux-leds/msg12575.html]Re: [PATCH v2 1/2] dt-bindings: Add docs for EL15203000, Pavel Machek
= [https://www.spinics.net/lists/linux-leds/msg12582.html]Re: [PATCH v2 1/2] dt-bindings: Add docs for EL15203000, Jacek Anaszewski
* [https://www.spinics.net/lists/linux-leds/msg12595.html]Re: [PATCH v2 1/2] dt-bindings: Add docs for EL15203000, Oleh Kravchenko
+ [https://www.spinics.net/lists/linux-leds/msg12615.html]Re: [PATCH v2 1/2] dt-bindings: Add docs for EL15203000, Jacek Anaszewski
* [https://www.spinics.net/lists/linux-leds/msg12748.html]Re: [PATCH v2 1/2] dt-bindings: Add docs for EL15203000, Oleh Kravchenko
+ [https://www.spinics.net/lists/linux-leds/msg12802.html]Re: [PATCH v2 1/2] dt-bindings: Add docs for EL15203000, Jacek Anaszewski
o [https://www.spinics.net/lists/linux-leds/msg12811.html]Re: [PATCH v2 1/2] dt-bindings: Add docs for EL15203000, Oleh Kravchenko
* [https://www.spinics.net/lists/linux-leds/msg12513.html]Re: [PATCH v2 1/2] dt-bindings: Add docs for EL15203000, Jacek Anaszewski
- [https://www.spinics.net/lists/linux-leds/msg12488.html]Re: [PATCH v2 1/2] dt-bindings: Add docs for EL15203000, Dan Murphy
* [https://www.spinics.net/lists/linux-leds/msg12472.html][PATCH 1/2] dt-bindings: Add vendor prefix and docs for EL15203000, Oleh Kravchenko
+ [https://www.spinics.net/lists/linux-leds/msg12473.html][PATCH 2/2] leds: add LED driver for EL15203000 board, Oleh Kravchenko
o [https://www.spinics.net/lists/linux-leds/msg12475.html]Re: [PATCH 2/2] leds: add LED driver for EL15203000 board, Dan Murphy
# [https://www.spinics.net/lists/linux-leds/msg12476.html]Re: [PATCH 2/2] leds: add LED driver for EL15203000 board, Oleh Kravchenko
@ [https://www.spinics.net/lists/linux-leds/msg12479.html]Re: [PATCH 2/2] leds: add LED driver for EL15203000 board, Dan Murphy
- [https://www.spinics.net/lists/linux-leds/msg12480.html]Re: [PATCH 2/2] leds: add LED driver for EL15203000 board, Oleh Kravchenko
= [https://www.spinics.net/lists/linux-leds/msg12481.html]Re: [PATCH 2/2] leds: add LED driver for EL15203000 board, Dan Murphy
+ [https://www.spinics.net/lists/linux-leds/msg12474.html]Re: [PATCH 1/2] dt-bindings: Add vendor prefix and docs for EL15203000, Dan Murphy
* [https://www.spinics.net/lists/linux-leds/msg12459.html][PATCH 10/13] drivers: Introduce variants of class_find_device(), Suzuki K Poulose
+ [https://www.spinics.net/lists/linux-leds/msg12460.html]Re: [PATCH 10/13] drivers: Introduce variants of class_find_device(), Greg KH
o [https://www.spinics.net/lists/linux-leds/msg12461.html]Re: [PATCH 10/13] drivers: Introduce variants of class_find_device(), Suzuki K Poulose
* [https://www.spinics.net/lists/linux-leds/msg12458.html][PATCH 08/13] drivers: Add generic helper to match by name, Suzuki K Poulose
* [https://www.spinics.net/lists/linux-leds/msg12452.html][PATCH v6 0/5] LM36274 Introduction, Dan Murphy
+ [https://www.spinics.net/lists/linux-leds/msg12453.html][PATCH v6 1/5] dt-bindings: mfd: Add lm36274 bindings to ti-lmu, Dan Murphy
+ [https://www.spinics.net/lists/linux-leds/msg12454.html][PATCH v6 4/5] dt-bindings: leds: Add LED bindings for the LM36274, Dan Murphy
o [https://www.spinics.net/lists/linux-leds/msg12468.html]Re: [PATCH v6 4/5] dt-bindings: leds: Add LED bindings for the LM36274, Pavel Machek
+ [https://www.spinics.net/lists/linux-leds/msg12455.html][PATCH v6 5/5] leds: lm36274: Introduce the TI LM36274 LED driver, Dan Murphy
o [https://www.spinics.net/lists/linux-leds/msg12469.html]Re: [PATCH v6 5/5] leds: lm36274: Introduce the TI LM36274 LED driver, Pavel Machek
o [https://www.spinics.net/lists/linux-leds/msg12470.html]Re: [PATCH v6 5/5] leds: lm36274: Introduce the TI LM36274 LED driver, Pavel Machek
# [https://www.spinics.net/lists/linux-leds/msg12471.html]Re: [PATCH v6 5/5] leds: lm36274: Introduce the TI LM36274 LED driver, Dan Murphy
+ [https://www.spinics.net/lists/linux-leds/msg12456.html][PATCH v6 2/5] mfd: ti-lmu: Add LM36274 support to the ti-lmu, Dan Murphy
o [https://www.spinics.net/lists/linux-leds/msg12466.html]Re: [PATCH v6 2/5] mfd: ti-lmu: Add LM36274 support to the ti-lmu, Pavel Machek
+ [https://www.spinics.net/lists/linux-leds/msg12457.html][PATCH v6 3/5] regulator: lm363x: Add support for LM36274, Dan Murphy
o [https://www.spinics.net/lists/linux-leds/msg12462.html]Re: [PATCH v6 3/5] regulator: lm363x: Add support for LM36274, Mark Brown
o [https://www.spinics.net/lists/linux-leds/msg12467.html]Re: [PATCH v6 3/5] regulator: lm363x: Add support for LM36274, Pavel Machek
+ [https://www.spinics.net/lists/linux-leds/msg12463.html]Re: [PATCH v6 0/5] LM36274 Introduction, Jacek Anaszewski
o [https://www.spinics.net/lists/linux-leds/msg12578.html]Re: [PATCH v6 0/5] LM36274 Introduction, Dan Murphy
+ [https://www.spinics.net/lists/linux-leds/msg12651.html]Re: [PATCH v6 0/5] LM36274 Introduction, Lee Jones
o [https://www.spinics.net/lists/linux-leds/msg12652.html]Re: [PATCH v6 0/5] LM36274 Introduction, Dan Murphy
# [https://www.spinics.net/lists/linux-leds/msg12656.html]Re: [PATCH v6 0/5] LM36274 Introduction, Lee Jones
* [https://www.spinics.net/lists/linux-leds/msg12446.html][PATCH v5 0/6] LM36274 Introduction, Dan Murphy
+ [https://www.spinics.net/lists/linux-leds/msg12440.html][PATCH v5 1/6] regulator: lm363x: Make the gpio register enable flexible, Dan Murphy
o [https://www.spinics.net/lists/linux-leds/msg12447.html]Re: [PATCH v5 1/6] regulator: lm363x: Make the gpio register enable flexible, Mark Brown
# [https://www.spinics.net/lists/linux-leds/msg12451.html]Re: [PATCH v5 1/6] regulator: lm363x: Make the gpio register enable flexible, Dan Murphy
@ [https://www.spinics.net/lists/linux-leds/msg12450.html]Re: [PATCH v5 1/6] regulator: lm363x: Make the gpio register enable flexible, Dan Murphy
- [https://www.spinics.net/lists/linux-leds/msg12448.html]Re: [PATCH v5 1/6] regulator: lm363x: Make the gpio register enable flexible, Mark Brown
= [https://www.spinics.net/lists/linux-leds/msg12449.html]Re: [PATCH v5 1/6] regulator: lm363x: Make the gpio register enable flexible, Dan Murphy
o [https://www.spinics.net/lists/linux-leds/msg12464.html]Re: [PATCH v5 1/6] regulator: lm363x: Make the gpio register enable flexible, Pavel Machek
+ [https://www.spinics.net/lists/linux-leds/msg12441.html][PATCH v5 2/6] dt-bindings: mfd: Add lm36274 bindings to ti-lmu, Dan Murphy
o [https://www.spinics.net/lists/linux-leds/msg12465.html]Re: [PATCH v5 2/6] dt-bindings: mfd: Add lm36274 bindings to ti-lmu, Pavel Machek
+ [https://www.spinics.net/lists/linux-leds/msg12442.html][PATCH v5 3/6] mfd: ti-lmu: Add LM36274 support to the ti-lmu, Dan Murphy
+ [https://www.spinics.net/lists/linux-leds/msg12443.html][PATCH v5 6/6] leds: lm36274: Introduce the TI LM36274 LED driver, Dan Murphy
+ [https://www.spinics.net/lists/linux-leds/msg12444.html][PATCH v5 5/6] dt-bindings: leds: Add LED bindings for the LM36274, Dan Murphy
+ [https://www.spinics.net/lists/linux-leds/msg12445.html][PATCH v5 4/6] regulator: lm363x: Add support for LM36274, Dan Murphy
* [https://www.spinics.net/lists/linux-leds/msg12434.html][RFC PATCH 30/57] drivers: leds: Use class_find_device_by_name() helper, Suzuki K Poulose
+ [https://www.spinics.net/lists/linux-leds/msg12437.html]Re: [RFC PATCH 30/57] drivers: leds: Use class_find_device_by_name() helper, Pavel Machek
* [https://www.spinics.net/lists/linux-leds/msg12410.html][PATCH v4 1/2] leds: multicolor: Add sysfs interface definition, Dan Murphy
+ [https://www.spinics.net/lists/linux-leds/msg12411.html][PATCH v4 2/2] documention: leds: Add multicolor class documentation, Dan Murphy
o [https://www.spinics.net/lists/linux-leds/msg12515.html]Re: [PATCH v4 2/2] documention: leds: Add multicolor class documentation, Jacek Anaszewski
* [https://www.spinics.net/lists/linux-leds/msg12396.html][PATCH 0/3] PWM framework: add support referencing PWMs from ACPI, Nikolaus Voss
+ [https://www.spinics.net/lists/linux-leds/msg12393.html][PATCH 1/3] ACPI: Resolve objects on host-directed table loads, Nikolaus Voss
o [https://www.spinics.net/lists/linux-leds/msg12406.html]Re: [PATCH 1/3] ACPI: Resolve objects on host-directed table loads, Dan Murphy
# [https://www.spinics.net/lists/linux-leds/msg12416.html]Re: [PATCH 1/3] ACPI: Resolve objects on host-directed table loads, Pavel Machek
@ [https://www.spinics.net/lists/linux-leds/msg12418.html]Re: [PATCH 1/3] ACPI: Resolve objects on host-directed table loads, Dan Murphy
# [https://www.spinics.net/lists/linux-leds/msg12419.html]Re: [PATCH 1/3] ACPI: Resolve objects on host-directed table loads, Dan Murphy
@ [https://www.spinics.net/lists/linux-leds/msg12431.html]Re: [PATCH 1/3] ACPI: Resolve objects on host-directed table loads, Nikolaus Voss
+ [https://www.spinics.net/lists/linux-leds/msg12394.html][PATCH 2/3] PWM framework: add support referencing PWMs from ACPI, Nikolaus Voss
o [https://www.spinics.net/lists/linux-leds/msg12407.html]Re: [PATCH 2/3] PWM framework: add support referencing PWMs from ACPI, Dan Murphy
# [https://www.spinics.net/lists/linux-leds/msg12417.html]Re: [PATCH 2/3] PWM framework: add support referencing PWMs from ACPI, Pavel Machek
# [https://www.spinics.net/lists/linux-leds/msg12432.html]Re: [PATCH 2/3] PWM framework: add support referencing PWMs from ACPI, Nikolaus Voss
+ [https://www.spinics.net/lists/linux-leds/msg12395.html][PATCH 3/3] leds-pwm.c: support ACPI via firmware-node framework, Nikolaus Voss
o [https://www.spinics.net/lists/linux-leds/msg12408.html]Re: [PATCH 3/3] leds-pwm.c: support ACPI via firmware-node framework, Dan Murphy
# [https://www.spinics.net/lists/linux-leds/msg12433.html]Re: [PATCH 3/3] leds-pwm.c: support ACPI via firmware-node framework, Nikolaus Voss
* [https://www.spinics.net/lists/linux-leds/msg12369.html][PATCH -next] leds: max77650: Remove set but not used variable 'parent', YueHaibing
+ [https://www.spinics.net/lists/linux-leds/msg12376.html]Re: [PATCH -next] leds: max77650: Remove set but not used variable 'parent', Jacek Anaszewski
* [https://www.spinics.net/lists/linux-leds/msg12355.html][PATCH v3 0/9] Multicolor Framework update, Dan Murphy
+ [https://www.spinics.net/lists/linux-leds/msg12345.html][PATCH v3 2/9] dt: bindings: Add multicolor class dt bindings documention, Dan Murphy
o [https://www.spinics.net/lists/linux-leds/msg12610.html]Re: [PATCH v3 2/9] dt: bindings: Add multicolor class dt bindings documention, Rob Herring
# [https://www.spinics.net/lists/linux-leds/msg12612.html]Re: [PATCH v3 2/9] dt: bindings: Add multicolor class dt bindings documention, Dan Murphy
@ [https://www.spinics.net/lists/linux-leds/msg12626.html]Re: [PATCH v3 2/9] dt: bindings: Add multicolor class dt bindings documention, Rob Herring
- [https://www.spinics.net/lists/linux-leds/msg12627.html]Re: [PATCH v3 2/9] dt: bindings: Add multicolor class dt bindings documention, Jacek Anaszewski
= [https://www.spinics.net/lists/linux-leds/msg12628.html]Re: [PATCH v3 2/9] dt: bindings: Add multicolor class dt bindings documention, Rob Herring
+ [https://www.spinics.net/lists/linux-leds/msg12347.html][PATCH v3 8/9] leds: lp50xx: Add the LP50XX family of the RGB LED driver, Dan Murphy
+ [https://www.spinics.net/lists/linux-leds/msg12348.html][PATCH v3 1/9] leds: multicolor: Add sysfs interface definition, Dan Murphy
o [https://www.spinics.net/lists/linux-leds/msg12381.html]Re: [PATCH v3 1/9] leds: multicolor: Add sysfs interface definition, Pavel Machek
# [https://www.spinics.net/lists/linux-leds/msg12383.html]Re: [PATCH v3 1/9] leds: multicolor: Add sysfs interface definition, Dan Murphy
@ [https://www.spinics.net/lists/linux-leds/msg12385.html]Re: [PATCH v3 1/9] leds: multicolor: Add sysfs interface definition, Dan Murphy
- [https://www.spinics.net/lists/linux-leds/msg12412.html]Re: [PATCH v3 1/9] leds: multicolor: Add sysfs interface definition, Pavel Machek
= [https://www.spinics.net/lists/linux-leds/msg12414.html]Re: [PATCH v3 1/9] leds: multicolor: Add sysfs interface definition, Dan Murphy
o [https://www.spinics.net/lists/linux-leds/msg12382.html]Re: [PATCH v3 1/9] leds: multicolor: Add sysfs interface definition, Jacek Anaszewski
